timestep,soil_organic_matter_N0.8_C2.5,soil_pH_N0.7_C2.8
0,50.0,50.0
1,47.25655866022923,53.483275523195864
2,44.11719255340745,57.56905065460157
3,42.452681061240455,57.17151003010922
4,46.35271004389831,53.92642829028699
5,42.68914753371463,55.930008847375895
6,40.619073755297705,52.980625492860675
7,41.470194635836165,50.63957156395457
8,41.960603459531754,51.97886103229653
9,42.569669305927874,49.54697349158482
10,42.533475573913364,49.08288824596478
11,41.916441461359184,51.73167330177756
12,42.370979756515176,48.510420543746925
13,44.863209898023925,46.05813849305541
14,42.21550738725515,42.96085431128601
15,41.861790421380114,41.78059365513746
16,43.34176391478086,39.05768944789707
17,45.374998771584146,36.489971049993386
18,47.033182418429696,39.33215036575835
19,44.71334318598214,42.4318701509499
20,47.212806829610905,40.08371951524644
21,43.76692479161403,39.77082452338842
22,47.07697999075931,42.7803833400985
23,43.60574191765555,45.048292278784224
24,43.12544412794028,44.50088236492984
25,39.95133556656695,47.133507506913446
26,41.69722235782244,45.73423712932655
27,43.43572205493815,43.112565005959326
28,41.016385442926044,45.9368284972682
29,38.37185953404249,48.75184961497994
30,34.608586189618926,45.2521394180073
31,35.414054063881665,48.80396699791432
32,35.12813112858567,51.6530541947077
33,37.40711098449172,50.93696436692744
34,36.25609641387709,48.28343980649835
35,40.32668273034213,46.41562632139347
36,37.68569143488766,46.55339771284185
37,35.1159298644163,44.20877347304884
38,37.62744025337113,47.101633469494324
39,38.35429598520446,49.05703100371507
40,37.69820009258704,46.6371730742856
41,39.18888330710142,43.97149547111033
42,38.889808392797164,46.9987103210035
43,39.92372878933561,49.336910212699294
44,44.22135002883141,52.12062106253586
45,44.48724504781952,53.146676369261144
46,45.906164443357305,50.64241129520339
47,46.198626280270084,50.47893302355815
48,46.409868119619624,47.76685191877096
49,48.564413248972585,47.43852727326359
50,45.31384134911689,51.05366123663668
51,46.096483983805086,53.35613905790685
52,43.161876398319244,50.06278924683652
53,45.618294296688475,46.87379980427791
54,50.398701041738676,44.0793859428133
55,49.34744999442389,43.78294927080319
56,52.97413483756228,44.565043115462906
57,55.91852817933942,41.54122685038203
58,53.79077173487946,42.751933123000725
59,52.57909231427632,40.5889437637979
60,51.57216429642878,37.72327278630244
61,50.52382161153554,37.27911671429855
62,52.533494224124674,34.103954197655966
63,52.48510850507436,36.754783633248586
64,55.75085233606818,36.3828004898411
65,52.96461535197315,37.7698410341322
66,52.46956824331021,40.44057041207094
67,50.04316749165086,44.52572859350318
68,53.34797202601227,41.63148581287034
69,56.01818034569093,39.63677564895736
70,58.61994076708349,39.57602191941869
71,61.99882249226026,43.07257260482895
72,65.48284185007448,39.53907533297474
73,63.422779883021015,39.56251698807811
74,63.41059327404648,42.240567235369525
75,65.25247842353801,38.40139080944849
76,62.522173048433864,38.338702189648416
77,58.80669713904377,38.52596747969052
78,58.765011889527486,42.3438206920781
79,58.48395705704119,38.5372014209087
80,60.45569374150403,40.78651557255974
81,62.178700468359864,41.83120158300939
82,58.949721968599285,42.75041576844369
83,55.37435396970151,46.58532263141249
84,53.91680737177158,47.71387979258114
85,53.958509160260114,46.30415382427985
86,52.9759837408591,46.36049538078228
87,54.04327188452889,45.73897960521092
88,51.0063002522226,42.86222821879668
89,50.876085024617076,39.79838912353076
90,54.0580561124347,42.83771063169722
